SITE_NUM,Unit,LimitL,LimitU,,No_21,No_22,No_23,No_24,No_25,No_26,No_27,No_28,No_29,No_30,No_31,No_32,No_33,No_34,No_35,No_36,No_37,No_38,No_39,No_21,No_22,No_23,No_24,No_25,No_26,No_27,No_28,No_29,No_30,No_31,No_32,No_33,No_34,No_35,No_36,No_37,No_38,No_39,
PART_ID,,,,,0Pre,0Pre,0Pre,0Pre,0Pre,0Pre,0Pre,0Pre,0Pre,0Pre,0Pre,0Pre,0Pre,0Pre,0Pre,0Pre,0Pre,0Pre,0Pre,1Post,1Post,1Post,1Post,1Post,1Post,1Post,1Post,1Post,1Post,1Post,1Post,1Post,1Post,1Post,1Post,1Post,1Post,1Post,
PASSFG,,,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,
SOFT_BIN,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,
T_TIME,ms,,,,25880,25840,25838,25907,25883,25813,25830,25872,25855,25837,25889,25898,25864,25838,25812,25836,25864,25898,25839,25528,25528,25528,25528,25528,25528,25528,25528,25529,25528,25529,25528,25528,25527,25528,25530,25528,25528,25529,
OSC_FREQ_ALL_RESULTS2,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.072228,0.750804,0.324324,-0.366569,0.214823,-0.108735,-0.256410,0.540346,0.331248,-0.107681,0.073992,0.073073,0.036179,0.224131,0.180505,-0.251527,0.255941,0.000000,-0.325615,
OSC_FREQ_ALL_RESULTS3,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.241463,0.374277,-0.170707,0.070547,0.239234,0.556715,-0.807868,0.171644,0.000000,0.484765,0.070771,-0.451076,0.139762,0.107219,0.276052,0.034305,0.000000,0.217944,-0.069061,
OSC_FREQ_ALL_RESULTS4,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.099010,0.455878,-0.426230,0.473613,0.229058,-0.099734,-0.370870,0.066138,-0.033807,-0.230567,0.101557,-0.398804,0.200468,0.343407,0.563100,0.098555,0.067114,0.313043,-0.264550,
OSC_FREQ_ALL_RESULTS5,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.158983,0.377596,-0.094518,0.520664,0.350095,0.224359,-0.517130,0.191022,0.128700,0.000000,0.354839,0.032175,-0.223928,0.397219,0.479386,-0.318471,0.257649,0.297915,0.000000,
OSC_FREQ_ALL_RESULTS6,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.030722,0.336186,0.000000,0.031348,0.460123,0.529101,-0.781250,0.215517,0.187207,-0.152625,0.249066,-0.310270,0.123686,0.352677,0.370714,-0.399386,0.593565,0.063816,0.155039,
OSC_FREQ_ALL_RESULTS7,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.029780,0.234398,-0.411523,0.151976,0.296209,-0.029967,-0.573152,0.118835,0.060241,-0.177567,-0.240529,-0.269703,0.059898,0.370256,0.687183,0.029647,-0.090389,0.185586,-0.119296,
OSC_FREQ_ALL_RESULTS8,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.173010,0.284657,-0.142531,0.029429,0.259815,0.203370,-0.497950,0.116516,0.468658,-0.085960,0.438340,0.028994,0.116381,0.328358,0.318656,0.000000,0.087413,-0.089847,0.115440,
OSC_FREQ_ALL_RESULTS9,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.059312,0.294118,-0.059418,-0.060606,0.178042,0.179533,-0.542169,0.058997,-0.122026,0.178998,0.121877,0.060205,0.179533,0.430769,0.176471,-0.059347,0.243161,0.062267,0.180941,
OSC_FREQ_ALL_RESULTS10,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.055066,0.329128,0.000000,0.000000,0.219901,0.222965,-0.503356,0.055006,-0.113895,0.166205,0.113379,0.055960,0.110988,0.342075,0.164564,-0.055066,0.225479,0.000000,0.168161,
OSC_FREQ_ALL_RESULTS11,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.051733,0.305499,-0.103146,0.000000,0.205339,0.208333,-0.523013,0.051308,-0.052994,0.156740,0.105263,0.052274,0.156331,0.425985,0.153218,-0.102564,0.264271,0.000000,0.104439,
OSC_FREQ_ALL_RESULTS12,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.097135,0.287770,-0.096993,-0.049383,0.240732,0.196078,-0.541605,0.144998,-0.100000,0.097800,0.148662,0.000000,0.097895,0.350350,0.192771,-0.144439,0.198118,0.101266,0.147131,
OSC_FREQ_ALL_RESULTS13,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.271248,-0.136426,0.000000,0.319052,0.184672,-0.508788,0.136240,0.046664,0.182648,0.185443,0.000000,0.137615,0.426945,0.227480,-0.136924,0.232883,0.095012,0.138760,
OSC_FREQ_ALL_RESULTS14,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.429000,-0.172414,-0.044228,0.387430,0.218818,-0.482245,-0.172786,0.088810,0.129422,0.176056,0.043802,0.348280,0.403950,0.259179,0.303424,0.220070,0.045005,0.175131,
OSC_FREQ_ALL_RESULTS15,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.041305,0.773931,-0.162999,-0.041946,0.369307,-0.083091,-0.458907,0.122951,0.000000,0.581154,0.920887,0.375313,0.000000,0.510638,0.327332,-0.367647,0.418760,0.427533,0.165906,
OSC_FREQ_ALL_RESULTS16,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.276352,0.584567,0.117279,-0.717703,0.000000,-0.277447,-0.079713,0.550098,0.281124,0.591483,-0.118671,0.398565,0.197863,0.529101,-0.234558,-0.156556,0.199124,0.734394,0.118530,
PEAK_CURRENT_LIMIT_OUTPUT_TARGET,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
PEAK_CURRENT_LIMIT_OUTPUT_,%,-10,10,,0.000000,0.000000,0.000000,NULL,0.000000,0.000000,0.000000,NULL,NULL,NULL,0.000000,0.000000,0.000000,0.000000,0.000000,NULL,0.000000,0.000000,0.000000,7.692308,0.000000,0.000000,NULL,100.000000,0.000000,100.000000,NULL,NULL,NULL,33.333333,100.000000,0.000000,0.000000,400.000000,NULL,50.000000,-21.428571,20.000000,
PEAK_CURRENT_LIMIT_OUTPUT_BEST,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.133690,0.133333,0.401606,0.000000,1.486486,0.133690,1.335113,2.435724,0.930851,0.668449,2.564103,-0.133333,-0.935829,0.131752,-1.187335,-0.399467,1.759134,0.401070,0.133333,
PEAK_CURRENT_LIMIT_OUTPUT_STEPS,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
PEAK_CURRENT_LIMIT_OUTPUT_ALL_RESULTS,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.498127,-1.128350,-1.567398,-2.800000,-1.668985,0.000000,-0.137363,0.405954,-1.595745,0.668449,0.429799,-1.373626,-0.782269,0.000000,10.296192,-2.663116,0.286123,7.426376,-2.235469,
PEAK_CURRENT_LIMIT_OUTPUT_ALL_RESULTS2,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.730532,-2.751032,0.462250,-0.924703,-2.567568,0.137552,-1.201602,-0.525624,-2.567394,-0.259067,-1.939058,-2.400000,-2.654867,0.000000,9.431345,-1.578947,-1.909959,7.884856,-1.306241,
PEAK_CURRENT_LIMIT_OUTPUT_ALL_RESULTS3,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.191895,-0.546448,-1.049475,-2.405063,-1.184211,0.133690,-1.683938,-0.510856,-2.661597,-1.140684,-1.082544,-2.853437,-1.233046,0.000000,9.756098,-1.660281,-1.082544,7.326007,0.143062,
PEAK_CURRENT_LIMIT_OUTPUT_ALL_RESULTS4,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.943396,0.133333,-0.441176,-3.117207,-2.059202,-0.388601,0.257069,0.126904,-2.224969,-0.249377,-0.269906,-1.285347,-0.121803,0.131752,9.498681,-1.248439,-1.312336,6.896552,-0.848656,
PEAK_CURRENT_LIMIT_OUTPUT_ALL_RESULTS5,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.230150,0.259740,-0.428571,-3.045067,-1.264223,-0.256739,0.000000,0.123762,-2.286402,0.366748,-0.262467,-1.995012,-1.664685,1.822917,7.573813,-2.357320,0.129870,7.420495,-1.369863,
PEAK_CURRENT_LIMIT_OUTPUT_ALL_RESULTS6,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.234568,0.000000,0.000000,-0.845411,-2.475248,-0.125000,0.121655,-0.240385,-0.837321,-0.119190,-1.140684,-1.338200,-1.046512,0.886076,8.734177,-1.440576,-0.890585,6.896552,-1.733333,
PEAK_CURRENT_LIMIT_OUTPUT_ALL_RESULTS7,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.425439,-0.990099,-0.546448,-1.177856,-2.653800,-1.581509,0.000000,-1.177856,-1.742160,-0.116279,-1.373283,-0.836320,-0.797267,1.236094,8.899876,-2.467685,-0.124844,6.764374,-2.086050,
PEAK_CURRENT_LIMIT_OUTPUT_ALL_RESULTS8,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.217865,-0.364964,0.401606,-0.931315,-1.072706,-0.361011,0.000000,-0.348837,-0.920598,-0.229621,-1.707317,-2.441860,-1.331853,-0.486618,9.245742,-1.395349,-2.650602,6.659267,-1.282051,
PEAK_CURRENT_LIMIT_OUTPUT_ALL_RESULTS9,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.367781,0.000000,-0.392927,-2.955665,-3.559322,-1.893287,-0.332779,-1.311475,-1.132686,-0.328407,-2.280702,-2.838063,-1.112878,1.403509,10.189983,-1.967213,0.000000,7.993730,-2.029520,
PEAK_CURRENT_LIMIT_OUTPUT_ALL_RESULTS10,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.149254,-2.559727,0.000000,-3.333333,-1.497504,0.000000,1.311475,-1.777060,-3.276131,0.000000,-1.525424,-3.273322,-2.147239,2.380952,10.186757,-1.294498,-1.190476,7.575758,-3.398927,
PEAK_CURRENT_LIMIT_OUTPUT_ALL_RESULTS11,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.728863,-1.313629,-0.554529,-1.564945,-1.451613,1.313629,0.000000,-0.468019,-1.080247,1.724138,0.000000,-1.114650,-2.831595,0.164745,9.492635,-1.718750,-0.498339,7.205882,-1.751313,
PEAK_CURRENT_LIMIT_OUTPUT_ALL_RESULTS12,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.280899,-0.161551,-1.075269,-1.812689,-2.664577,0.000000,-1.692308,0.455235,-1.934524,0.000000,-1.612903,-3.395062,-2.761628,1.777060,9.508716,0.462250,-0.322581,7.593123,-1.386482,
PEAK_CURRENT_LIMIT_OUTPUT_ALL_RESULTS13,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.641587,-2.034429,0.529101,-2.654867,-2.583587,0.153610,-0.151286,0.449775,-0.293686,0.146843,-1.869159,-2.548726,-2.824859,1.092044,10.764431,-2.511078,-1.253918,8.462623,-1.803279,
PEAK_CURRENT_LIMIT_OUTPUT_ALL_RESULTS14,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.069519,-1.812689,-0.846024,-2.718169,-2.848576,-0.446429,0.590842,1.472754,-2.263083,-1.428571,-0.307220,-0.739645,-0.974930,-0.454545,9.228442,-1.017442,-0.154083,8.241758,-1.612903,
PEAK_CURRENT_LIMIT_OUTPUT_ALL_RESULTS15,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.706037,-1.499250,0.501672,-1.128350,-2.616279,0.000000,-1.569187,-1.410437,-1.527778,-1.523546,-1.494768,-3.133903,-2.170963,1.345291,9.292035,-2.266289,0.299850,6.951872,-3.281250,
PEAK_CURRENT_LIMIT_OUTPUT_ALL_RESULTS16,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.128205,-1.159420,-0.321543,-1.504788,-2.676056,0.867052,0.141044,-1.641587,-1.084011,0.000000,-2.474527,-1.549296,-0.935829,0.145138,8.393632,0.000000,-2.164502,6.355383,-1.687117,
NEGATIVE_CURRENT_LIMIT_OUTPUT_TARGET,%,-10,10,,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,
NEGATIVE_CURRENT_LIMIT_OUTPUT_BEST_CODE,%,-10,10,,NULL,NULL,0.000000,NULL,NULL,NULL,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL,0.000000,NULL,NULL,0.000000,0.000000,0.000000,NULL,NULL,0.000000,NULL,NULL,NULL,-50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL,-50.000000,NULL,NULL,0.000000,0.000000,100.000000,
NEGATIVE_CURRENT_LIMIT_OUTPUT_BEST,%,-10,10,,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,8.677686,6.995885,3.571429,4.132231,-3.174603,0.395257,5.200000,3.703704,2.459016,0.833333,-0.393701,2.868852,-3.543307,4.115226,1.195219,3.703704,0.413223,-0.398406,-3.984064,
NEGATIVE_CURRENT_LIMIT_OUTPUT_STEPS,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
NEGATIVE_CURRENT_LIMIT_OUTPUT_ALL_RESULTS,%,-10,10,,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-3.305785,6.995885,-0.732601,4.132231,3.968254,0.395257,-4.929577,-0.000000,0.384615,-1.136364,0.380228,4.198473,2.362205,-4.577465,-8.366534,3.703704,-3.886926,-5.952381,2.651515,
NEGATIVE_CURRENT_LIMIT_OUTPUT_ALL_RESULTS2,%,-10,10,,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,1.363636,5.882353,3.571429,5.909091,5.172414,-0.823045,3.952569,-4.545455,2.459016,0.833333,-0.393701,2.868852,6.060606,-2.692308,-7.468880,0.862069,-0.383142,-9.829060,3.585657,
NEGATIVE_CURRENT_LIMIT_OUTPUT_ALL_RESULTS3,%,-10,10,,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-9.952607,6.666667,-0.429185,6.161137,-0.000000,-1.777778,-6.800000,-0.000000,4.054054,-4.504505,-1.709402,0.431034,5.660377,-4.526749,-11.688312,1.351351,0.413223,-6.103286,2.553191,
NEGATIVE_CURRENT_LIMIT_OUTPUT_ALL_RESULTS4,%,-10,10,,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,4.371585,3.108808,4.484305,4.166667,-2.439024,-0.000000,-0.452489,-6.521739,-1.877934,4.411765,-4.285714,-0.000000,3.921569,-0.452489,-10.344828,-5.238095,-0.427350,-10.824742,6.190476,
NEGATIVE_CURRENT_LIMIT_OUTPUT_ALL_RESULTS5,%,-10,10,,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.591716,1.117318,1.951220,8.379888,2.702703,-6.701031,0.495050,-4.093567,5.524862,-1.092896,4.687500,4.123711,5.464481,-4.285714,-15.625000,0.523560,-1.860465,-6.358382,-0.471698,
NEGATIVE_CURRENT_LIMIT_OUTPUT_ALL_RESULTS6,%,-10,10,,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,6.578947,4.294479,5.208333,6.790123,-0.000000,-0.000000,-4.232804,-0.000000,0.584795,-1.734104,6.432749,6.470588,11.728395,-5.729167,-17.543860,-0.584795,-2.051282,-12.422360,4.945055,
NEGATIVE_CURRENT_LIMIT_OUTPUT_ALL_RESULTS7,%,-10,10,,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-7.857143,6.293706,0.588235,11.888112,8.666667,1.315789,-5.263158,-0.000000,-0.000000,2.013423,1.250000,5.263158,13.475177,-6.896552,-19.254658,4.861111,-0.588235,-7.692308,-1.162791,
NEGATIVE_CURRENT_LIMIT_OUTPUT_ALL_RESULTS8,%,-10,10,,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,11.818182,3.100775,5.263158,17.500000,7.633588,-1.526718,1.986755,-0.000000,-0.709220,-0.757576,-7.333333,2.158273,-0.000000,-4.347826,-20.422535,9.923664,0.621118,-9.917355,6.000000,
NEGATIVE_CURRENT_LIMIT_OUTPUT_ALL_RESULTS9,%,-10,10,,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.787402,3.217158,0.247525,2.879581,-0.254453,-2.035623,-0.235849,-2.412869,-0.982801,-0.254453,-0.492611,-2.238806,3.030303,0.242131,-4.568528,5.744125,0.483092,-3.037975,3.225806,
NEGATIVE_CURRENT_LIMIT_OUTPUT_ALL_RESULTS10,%,-10,10,,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,1.639344,2.542373,-0.000000,-0.795756,3.225806,-0.266667,-2.729529,-3.380282,2.083333,-0.259740,-0.260417,-1.036269,5.361930,-0.000000,-5.989583,1.866667,-0.000000,-2.156334,-0.000000,
NEGATIVE_CURRENT_LIMIT_OUTPUT_ALL_RESULTS11,%,-10,10,,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.283286,1.136364,0.828729,3.409091,3.380282,-1.123596,-2.356021,-0.600601,-0.273224,-3.978780,-1.092896,-0.000000,3.038674,-2.337662,-6.336088,-0.547945,3.234501,0.852273,-0.536193,
NEGATIVE_CURRENT_LIMIT_OUTPUT_ALL_RESULTS12,%,-10,10,,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,3.003003,-1.190476,0.852273,1.785714,1.734104,0.584795,-4.838710,-0.308642,-0.581395,-1.988636,-3.107345,1.428571,4.927536,-3.835616,-4.692082,3.603604,0.828729,-0.898204,2.549575,
NEGATIVE_CURRENT_LIMIT_OUTPUT_ALL_RESULTS13,%,-10,10,,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.319489,2.539683,3.614458,3.846154,-0.619195,0.623053,2.034884,-1.623377,4.037267,-2.102102,1.246106,2.409639,4.923077,0.290698,-5.882353,3.726708,-0.000000,-3.405573,-0.000000,
NEGATIVE_CURRENT_LIMIT_OUTPUT_ALL_RESULTS14,%,-10,10,,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,3.424658,6.143345,-0.923077,0.331126,2.970297,0.993377,-6.956522,-0.354610,3.654485,-0.952381,-0.949367,-0.955414,7.641196,-3.012048,-6.089744,-0.319489,-3.603604,-6.953642,-0.309598,
NEGATIVE_CURRENT_LIMIT_OUTPUT_ALL_RESULTS15,%,-10,10,,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,4.814815,3.533569,2.287582,4.285714,-0.000000,1.030928,0.967742,-2.952030,1.030928,1.034483,3.780069,3.082192,3.780069,-2.258065,-7.482993,0.354610,-0.955414,-3.169014,-0.332226,
